name,poste,Team,taille,accélération,speed,offensif,technique,mouvement,defense general,gardien general,Years
 C. Pulisic,MOC,Borussia Dortmund,"5'10""",90,93,336,355,444,98,63,2018
 A. Schürrle,AT,Borussia Dortmund,"6'0""",78,84,376,362,394,120,51,2018
 M. Dahoud,MOC,Borussia Dortmund,"5'10""",69,78,304,349,386,187,53,2018
 M. Schmelzer,DG,Borussia Dortmund,"5'11""",78,74,305,346,359,241,56,2018
 N. Şahin,MC,Borussia Dortmund,"5'11""",39,49,370,408,321,218,59,2018
 M. Ginter,DC,Borussia Mönchengladbach,"6'2""",72,55,338,317,310,236,46,2018
 N. Bentaleb,MC,FC Schalke 04,"6'2""",68,66,328,371,358,201,59,2018
 G. Burgstaller,BU,FC Schalke 04,"6'2""",77,69,375,310,355,85,52,2018
 Y. Konoplyanka,MOC,FC Schalke 04,"5'10""",86,88,344,400,412,78,49,2018
 M. Meyer,MOC,FC Schalke 04,"5'8""",69,79,324,381,408,179,58,2018
 R. Zieler,G,VfB Stuttgart,"6'2""",50,46,75,77,260,36,383,2018
 Z. Junuzović,MD,SV Werder Brême,"5'8""",78,77,371,410,408,197,58,2018
 V. Darida,MC,Hertha BSC,"5'7""",65,74,337,385,385,193,74,2018
 R. Adler,G,1. FSV Mayence 05,"6'3""",37,46,94,94,255,37,385,2018
 M. Arnold,MC,VfL Wolfsbourg,"6'0""",67,67,358,387,354,197,51,2018
 Y. Mallı,MOC,VfL Wolfsbourg,"5'10""",71,78,342,381,388,83,66,2018
 D. Abraham,DC,Eintracht Francfort,"6'2""",83,76,306,290,351,239,45,2018
 M. Fabián,MOC,Eintracht Francfort,"5'7""",69,76,369,393,394,103,61,2018
 B. Hübner,DC,TSG 1899 Hoffenheim,"6'4""",55,54,252,252,283,245,55,2018
 S. Gnabry,MD,TSG 1899 Hoffenheim,"5'9""",88,92,356,357,432,132,50,2018
 M. Hitz,G,FC Augsbourg,"6'4""",46,41,112,87,234,44,391,2018
 D. Baier,MDC,FC Augsbourg,"5'9""",51,61,320,368,343,221,41,2018
 P. Gulácsi,G,RB Leipzig,"6'3""",39,41,81,88,244,58,392,2018
 D. Demme,MDC,RB Leipzig,"5'7""",53,68,281,356,372,218,59,2018
 Rafinha,DLD,FC Bayern Munich,"5'8""",78,78,289,353,393,240,65,2018
 M. Philipp,AT,Borussia Dortmund,"6'0""",79,82,354,354,393,85,49,2018
 V. Grifo,MG,Borussia Mönchengladbach,"5'11""",70,78,346,394,382,84,52,2018
 F. Johnson,MD,Borussia Mönchengladbach,"6'0""",89,84,350,356,400,218,51,2018
 N. Petersen,BU,SC Fribourg,"6'2""",63,58,368,282,323,85,53,2018
 K. Papadopoulos,DC,Hambourg SV,"6'1""",63,61,256,225,306,237,52,2018
 F. Kostić,MG,Hambourg SV,"6'0""",87,89,329,376,400,98,64,2018
 N. Müller,MD,Hambourg SV,"5'8""",87,86,357,352,415,124,49,2018
 L. Bittencourt,MG,1. FC Cologne,"5'7""",79,89,328,378,425,164,62,2018
 J. Baumgartlinger,MDC,Bayer 04 Leverkusen,"6'0""",73,69,302,306,345,231,55,2018
 L. Alario,BU,Bayer 04 Leverkusen,"6'0""",71,73,353,293,356,72,60,2018
 B. Stambouli,MDC,FC Schalke 04,"5'11""",65,65,284,303,349,232,62,2018
 B. Oczipka,DLG,FC Schalke 04,"6'1""",77,66,324,352,344,233,49,2018
 A. Harit,MOC,FC Schalke 04,"5'10""",79,87,324,368,413,118,57,2018
 H. Badstuber,DC,VfB Stuttgart,"6'2""",49,42,313,334,256,238,48,2018
 C. Gentner,MC,VfB Stuttgart,"6'2""",50,48,372,346,277,221,57,2018
 T. Delaney,MC,SV Werder Brême,"6'0""",74,71,359,365,364,223,60,2018
 M. Weiser,MD,Hertha BSC,"5'9""",84,85,344,357,410,216,60,2018
 N. Stark,DC,Hertha BSC,"6'3""",78,75,309,282,350,233,60,2018
 K. Rekik,DC,Hertha BSC,"6'1""",68,66,263,261,339,240,55,2018
 M. Plattenhardt,DLG,Hertha BSC,"5'11""",77,76,323,396,370,232,65,2018
 P. Skjelbred,MDC,Hertha BSC,"5'9""",66,68,286,364,370,218,44,2018
 V. Ibišević,BU,Hertha BSC,"6'2""",53,52,389,324,312,71,71,2018
 J. Gbamin,MDC,1. FSV Mayence 05,"6'1""",78,73,303,326,362,227,56,2018
 Jonathas,BU,Hanovre 96,"6'3""",75,72,353,273,333,80,46,2018
 S. Haller,BU,Eintracht Francfort,"6'3""",78,69,340,284,342,118,40,2018
 P. Kadeřábek,DLD,TSG 1899 Hoffenheim,"6'0""",84,77,314,325,372,225,55,2018
 N. Amiri,MOC,TSG 1899 Hoffenheim,"5'11""",69,78,324,385,381,145,60,2018
 J. Gouweleeuw,DC,FC Augsbourg,"6'2""",76,69,296,283,352,234,56,2018
 P. Max,DLG,FC Augsbourg,"5'10""",86,78,306,370,393,222,57,2018
 A. Finnbogason,BU,FC Augsbourg,"6'1""",68,67,333,323,354,94,63,2018
 M. Halstenberg,DG,RB Leipzig,"6'2""",74,68,339,354,342,228,64,2018
 Bernat,MG,FC Bayern Munich,"5'7""",78,84,330,358,416,221,56,2018
 S. Rode,MDC,Borussia Dortmund,"5'10""",64,69,320,325,353,232,49,2018
 O. Wendt,DG,Borussia Mönchengladbach,"5'11""",78,77,328,363,377,231,55,2018
 D. Zakaria,MDC,Borussia Mönchengladbach,"6'3""",79,69,295,336,354,219,55,2018
 J. Hofmann,MD,Borussia Mönchengladbach,"5'9""",79,79,330,362,391,97,42,2018
 P. Herrmann,MOC,Borussia Mönchengladbach,"5'10""",86,86,340,355,407,107,50,2018
 Jorge Meré,DC,1. FC Cologne,"6'0""",68,69,237,253,354,234,54,2018
 D. Heintz,DC,1. FC Cologne,"6'2""",68,55,251,278,301,236,60,2018
 V. Koziello,MC,1. FC Cologne,"5'6""",75,78,331,353,403,223,57,2018
 M. Risse,MD,1. FC Cologne,"6'0""",79,79,345,370,379,202,51,2018
 K. Havertz,MOC,Bayer 04 Leverkusen,"6'1""",79,77,342,336,382,119,47,2018
 D. Kohr,MDC,Bayer 04 Leverkusen,"6'0""",66,66,292,313,346,215,43,2018
 Wendell,DG,Bayer 04 Leverkusen,"5'9""",86,87,269,361,403,223,54,2018
 A. Schöpf,MD,FC Schalke 04,"5'10""",77,79,332,351,386,162,53,2018
 B. Pavard,DC,VfB Stuttgart,"6'1""",73,69,294,309,352,235,53,2018
 N. Moisander,DC,SV Werder Brême,"6'0""",61,64,285,314,332,226,56,2018
 S. Langkamp,DC,SV Werder Brême,"6'3""",64,54,226,184,296,244,52,2018
 F. Bartels,MOC,SV Werder Brême,"5'9""",87,85,331,362,423,103,51,2018
 D. Latza,MC,1. FSV Mayence 05,"5'10""",67,69,292,341,363,209,59,2018
 D. Origi,BU,VfL Wolfsbourg,"6'1""",84,79,360,304,375,72,70,2018
 J. Bruma,DC,VfL Wolfsbourg,"6'3""",67,62,265,306,293,227,68,2018
 M. Harnik,BU,Hanovre 96,"6'1""",79,77,369,339,365,113,57,2018
 M. Hasebe,MDC,Eintracht Francfort,"5'11""",55,62,322,349,340,234,56,2018
 T. Chandler,DD,Eintracht Francfort,"6'1""",79,75,337,327,332,232,50,2018
 Omar Mascarell,MDC,Eintracht Francfort,"5'11""",67,69,294,365,350,220,43,2018
 M. Hinteregger,DC,FC Augsbourg,"6'1""",71,63,290,319,326,233,60,2018
 Caiuby,BU,FC Augsbourg,"6'0""",87,78,358,329,381,63,57,2018
 M. Gregoritsch,BU,FC Augsbourg,"6'4""",69,66,363,383,332,113,47,2018
 Y. Poulsen,BU,RB Leipzig,"6'4""",86,85,355,308,379,110,54,2018
 N. Elvedi,DC,Borussia Mönchengladbach,"6'2""",73,68,268,282,333,235,55,2018
 T. Jantschke,DC,Borussia Mönchengladbach,"5'10""",64,65,271,295,352,243,43,2018
 R. Bobadilla,BU,Borussia Mönchengladbach,"5'11""",76,69,367,370,367,96,57,2018
 A. Schwolow,G,SC Fribourg,"6'2""",38,36,70,89,230,37,373,2018
 Y. Ravet,MD,SC Fribourg,"5'10""",82,82,328,355,386,104,61,2018
 A. Hunt,MOC,Hambourg SV,"6'0""",68,69,356,374,362,97,65,2018
 A. Ekdal,MC,Hambourg SV,"6'1""",54,55,332,376,305,188,25,2018
 M. Höger,MDC,1. FC Cologne,"6'0""",54,55,357,353,311,224,60,2018
 S. Terodde,BU,1. FC Cologne,"6'4""",66,63,350,257,314,72,56,2018
 F. Sørensen,DC,1. FC Cologne,"6'4""",67,52,242,269,275,229,56,2018
 B. Henrichs,DLD,Bayer 04 Leverkusen,"6'0""",80,78,315,343,381,218,56,2018
 T. Jedvaj,DC,Bayer 04 Leverkusen,"6'0""",69,75,303,263,347,229,60,2018
 B. Embolo,BU,FC Schalke 04,"6'1""",83,79,337,342,383,74,45,2018
 F. Di Santo,BU,FC Schalke 04,"6'4""",77,68,360,328,345,89,46,2018
 M. Pjaca,MD,FC Schalke 04,"6'1""",84,84,354,391,390,66,47,2018
 A. Baba,DG,FC Schalke 04,"5'10""",81,80,305,309,386,224,50,2018
 E. Insúa,MDC,VfB Stuttgart,"5'11""",65,66,337,347,344,227,54,2018
 S. Ascacibar,MDC,VfB Stuttgart,"5'6""",71,76,262,286,385,225,44,2018
 D. Ginczek,BU,VfB Stuttgart,"6'3""",71,63,322,277,312,93,56,2018
 Carlos Mané,AD,VfB Stuttgart,"5'8""",85,86,346,337,424,94,60,2018
 M. Rashica,MD,SV Werder Brême,"5'10""",87,93,331,335,415,86,48,2018
 M. Eggestein,MC,SV Werder Brême,"5'11""",66,67,308,333,349,194,61,2018
 P. Pekarík,DLD,Hertha BSC,"5'9""",74,75,254,319,375,238,58,2018
 T. Kraft,G,Hertha BSC,"6'2""",52,49,89,85,259,52,358,2018
 F. Lustenberger,DC,Hertha BSC,"5'11""",55,65,259,272,328,239,54,2018
 D. Brosinski,DG,1. FSV Mayence 05,"5'10""",85,85,330,376,398,223,56,2018
 S. Bell,DC,1. FSV Mayence 05,"6'4""",66,55,264,243,292,226,58,2018
 A. Diallo,DC,1. FSV Mayence 05,"6'2""",69,68,281,275,342,227,41,2018
 P. De Blasis,MOC,1. FSV Mayence 05,"5'5""",75,87,344,362,423,113,48,2018
 Y. Mutō,BU,1. FSV Mayence 05,"5'10""",77,79,371,327,392,99,59,2018
 P. Verhaegh,DD,VfL Wolfsbourg,"5'10""",68,67,291,322,350,233,52,2018
 R. Steffen,MG,VfL Wolfsbourg,"5'7""",88,89,355,374,416,93,55,2018
 A. Mehmedi,AT,VfL Wolfsbourg,"6'0""",76,75,354,353,386,105,66,2018
 J. Korb,DLD,Hanovre 96,"5'10""",69,78,276,318,378,236,61,2018
 W. Anton,DC,Hanovre 96,"6'2""",69,53,266,277,312,227,61,2018
 P. Schwegler,MC,Hanovre 96,"5'10""",33,53,345,364,310,214,56,2018
 I. Bebou,AD,Hanovre 96,"6'0""",95,91,330,320,416,96,55,2018
 N. Füllkrug,BU,Hanovre 96,"6'2""",68,67,351,330,330,63,56,2018
 S. Falette,DC,Eintracht Francfort,"6'0""",73,68,243,230,306,226,55,2018
 J. Willems,MG,Eintracht Francfort,"5'7""",81,77,337,376,389,217,56,2018
 M. Wolf,MD,Eintracht Francfort,"6'2""",86,84,338,352,377,132,58,2018
 A. Rebić,BU,Eintracht Francfort,"6'0""",82,77,367,346,358,85,67,2018
 Gelson Fernandes,MDC,Eintracht Francfort,"5'10""",66,68,306,319,340,217,56,2018
 N. Schulz,DLG,TSG 1899 Hoffenheim,"5'11""",86,88,298,317,394,218,58,2018
 H. Nordtveit,MDC,TSG 1899 Hoffenheim,"6'2""",53,52,294,342,301,228,54,2018
 E. Bičakčić,DC,TSG 1899 Hoffenheim,"6'1""",60,55,241,212,303,232,64,2018
 S. Zuber,DLG,TSG 1899 Hoffenheim,"6'0""",79,78,340,360,373,209,60,2018
 L. Rupp,MC,TSG 1899 Hoffenheim,"5'10""",69,74,325,364,377,204,58,2018
 Koo Ja Cheol,MOC,FC Augsbourg,"6'0""",73,74,366,380,375,158,59,2018
 D. Upamecano,DC,RB Leipzig,"6'1""",84,75,230,244,358,227,45,2018
 M. Akanji,DC,Borussia Dortmund,"6'2""",78,69,259,265,356,226,47,2018
 J. Toljan,DLD,Borussia Dortmund,"6'0""",92,86,281,278,389,211,56,2018
 E. Durm,DG,Borussia Dortmund,"6'0""",79,81,301,281,376,217,60,2018
 T. Strobl,DC,Borussia Mönchengladbach,"6'2""",67,54,256,274,291,233,55,2018
 F. Niederlechner,BU,SC Fribourg,"6'1""",75,69,343,290,344,90,60,2018
 Douglas Santos,DLG,Hambourg SV,"5'9""",79,77,305,354,390,215,60,2018
 L. Holtby,MOC,Hambourg SV,"5'9""",67,74,320,389,374,166,52,2018
 Y. Ōsako,MOC,1. FC Cologne,"6'0""",76,77,331,337,389,99,51,2018
 M. Jojić,MOC,1. FC Cologne,"5'10""",69,67,354,374,362,136,52,2018
 C. Pizarro,MOC,1. FC Cologne,"6'0""",41,44,366,369,282,75,51,2018
 J. Córdoba,BU,1. FC Cologne,"6'1""",84,77,338,310,375,101,53,2018
 D. Maroh,DC,1. FC Cologne,"6'1""",51,54,243,206,286,234,42,2018
 R. Özcan,G,Bayer 04 Leverkusen,"6'2""",51,52,87,86,260,39,366,2018
 T. Kehrer,DC,FC Schalke 04,"6'1""",76,72,264,270,357,234,54,2018
 Insua,DC,FC Schalke 04,"6'2""",55,52,254,235,291,231,49,2018
 T. Baumgartl,DC,VfB Stuttgart,"6'3""",54,62,229,240,294,230,69,2018
 T. Gebre Selassie,DD,SV Werder Brême,"5'11""",77,77,326,329,370,214,48,2018
 M. Veljković,DC,SV Werder Brême,"6'0""",58,57,239,241,300,226,59,2018
 L. Augustinsson,DLG,SV Werder Brême,"5'11""",79,82,307,364,381,227,55,2018
 P. Bargfrede,MDC,SV Werder Brême,"5'9""",64,68,298,331,357,226,54,2018
 F. Kainz,MD,SV Werder Brême,"5'9""",85,85,307,356,407,88,56,2018
 J. Gondorf,MC,SV Werder Brême,"5'9""",68,76,327,361,377,211,51,2018
 I. Belfodil,BU,SV Werder Brême,"6'3""",73,64,354,359,305,69,52,2018
 V. Lazaro,MD,Hertha BSC,"5'10""",90,88,334,366,397,149,48,2018
 D. Selke,BU,Hertha BSC,"6'4""",76,66,325,277,342,69,55,2018
 L. Öztunali,MD,1. FSV Mayence 05,"6'0""",88,82,321,377,385,134,63,2018
 G. Donati,DC,1. FSV Mayence 05,"5'10""",76,69,277,307,357,233,56,2018
 R. Knoche,DC,VfL Wolfsbourg,"6'3""",54,61,241,240,295,229,59,2018
 F. Uduokhai,DC,VfL Wolfsbourg,"6'4""",74,63,232,238,333,220,49,2018
 Y. Gerhardt,MC,VfL Wolfsbourg,"6'0""",73,69,341,346,353,214,50,2018
 M. Tisserand,DC,VfL Wolfsbourg,"6'3""",69,68,326,316,342,219,63,2018
 R. Bazoer,MC,VfL Wolfsbourg,"6'0""",74,76,339,338,373,185,53,2018
 J. Błaszczykowski,MOC,VfL Wolfsbourg,"5'9""",75,75,342,360,384,180,59,2018
 P. Tschauner,G,Hanovre 96,"6'5""",46,38,94,84,229,39,364,2018
 M. Ostrzolek,DLG,Hanovre 96,"5'10""",75,77,288,325,380,228,57,2018
 J. De Guzmán,MOC,Eintracht Francfort,"5'9""",77,77,346,389,390,147,46,2018
 M. Gaćinović,MOC,Eintracht Francfort,"5'9""",78,78,327,343,393,192,54,2018
 C. Salcedo,DC,Eintracht Francfort,"6'2""",69,68,212,225,329,230,40,2018
 A. Meier,BU,Eintracht Francfort,"6'5""",40,34,371,357,229,95,48,2018
 M. Stendera,MOC,Eintracht Francfort,"5'8""",60,70,330,387,371,175,53,2018
 F. Grillitsch,MC,TSG 1899 Hoffenheim,"6'2""",64,65,318,341,340,177,53,2018
 A. Szalai,BU,TSG 1899 Hoffenheim,"6'4""",49,46,346,292,291,81,57,2018
 L. Klostermann,DD,RB Leipzig,"6'2""",89,79,285,264,367,221,44,2018
 S. Ilsanker,DC,RB Leipzig,"6'2""",68,45,260,246,267,230,83,2018
 Y. Mvogo,G,RB Leipzig,"6'3""",41,43,85,98,272,41,369,2018
 J. Augustin,BU,RB Leipzig,"5'10""",83,84,340,305,384,56,46,2018
 J. Drmić,BU,Borussia Mönchengladbach,"6'0""",78,75,357,335,364,104,50,2018
 T. Sippel,G,Borussia Mönchengladbach,"6'0""",42,50,84,83,253,38,371,2018
 C. Söyüncü,DC,SC Fribourg,"6'2""",74,67,253,244,327,235,34,2018
 C. Günter,DLG,SC Fribourg,"6'1""",83,73,279,331,355,215,55,2018
 J. Haberer,MOC,SC Fribourg,"6'1""",62,66,328,340,339,148,68,2018
 M. Kempf,DC,SC Fribourg,"6'1""",69,65,243,259,327,217,57,2018
 G. Bussmann,DC,SC Fribourg,"6'0""",73,66,302,295,339,227,63,2018
 G. Sakai,DD,Hambourg SV,"5'9""",75,76,284,350,376,225,50,2018
 D. Diekmeier,DD,Hambourg SV,"6'2""",88,84,258,305,350,224,48,2018
 C. Mathenia,G,Hambourg SV,"6'2""",44,47,88,93,235,37,363,2018
 Walace,MDC,Hambourg SV,"6'2""",68,68,318,327,336,189,55,2018
 A. Hahn,BU,Hambourg SV,"6'1""",79,69,375,294,348,150,67,2018
 M. Mavraj,DC,Hambourg SV,"6'2""",46,33,244,222,239,231,53,2018
 P. Retsos,DC,Bayer 04 Leverkusen,"6'1""",74,69,256,232,331,222,47,2018
 D. Aogo,MDC,VfB Stuttgart,"6'0""",68,68,325,373,346,222,55,2018
 A. Beck,MDC,VfB Stuttgart,"5'11""",69,73,277,356,361,225,68,2018
 M. Leckie,MD,Hertha BSC,"5'11""",94,91,322,308,410,85,42,2018
 J. Schieber,BU,Hertha BSC,"6'1""",71,62,348,298,309,67,55,2018
 N. de Jong,MDC,1. FSV Mayence 05,"5'9""",62,60,282,313,342,222,14,2018
 L. Balogun,DC,1. FSV Mayence 05,"6'3""",75,66,276,279,315,215,49,2018
 A. Ujah,BU,1. FSV Mayence 05,"6'0""",77,77,320,299,370,78,58,2018
 A. Maxim,MOC,1. FSV Mayence 05,"5'10""",71,75,320,382,382,75,50,2018
 N. Bungert,DC,1. FSV Mayence 05,"6'2""",64,55,258,237,317,230,54,2018
 S. Jung,DLD,VfL Wolfsbourg,"5'10""",74,73,299,334,363,220,49,2018
 F. Klaus,MD,Hanovre 96,"5'11""",78,85,313,340,389,92,40,2018
 M. Bakalorz,DC,Hanovre 96,"5'11""",65,66,296,294,345,219,64,2018
 M. Esser,G,Hanovre 96,"6'6""",48,32,91,98,208,45,365,2018
 L. Jović,BU,Eintracht Francfort,"5'11""",77,74,350,307,358,63,49,2018
 E. Polański,MDC,TSG 1899 Hoffenheim,"6'0""",51,61,340,347,310,220,46,2018
 J. Schmid,MD,FC Augsbourg,"5'10""",75,76,328,363,381,184,47,2018
 M. Heller,AD,FC Augsbourg,"5'9""",93,93,336,317,421,76,63,2018
 Bernardo,DG,RB Leipzig,"6'1""",79,69,268,271,353,223,66,2018
 M. Gulde,DC,SC Fribourg,"6'0""",68,65,267,242,339,222,57,2018
 M. Frantz,MC,SC Fribourg,"6'0""",67,65,317,341,349,196,57,2018
 B. Wood,BU,Hambourg SV,"5'11""",84,84,346,331,388,54,63,2018
 M. Lehmann,MDC,1. FC Cologne,"5'10""",32,44,317,343,278,212,66,2018
 C. Clemens,MOC,1. FC Cologne,"5'10""",79,83,336,354,376,114,55,2018
 S. Zoller,BU,1. FC Cologne,"5'10""",78,78,350,322,373,63,58,2018
 A. Donis,BU,VfB Stuttgart,"5'10""",86,87,312,292,401,65,60,2018
 M. Kamiński,DC,VfB Stuttgart,"6'4""",78,68,294,306,341,216,42,2018
 C. Akolo,MD,VfB Stuttgart,"5'8""",84,79,304,332,402,79,49,2018
 J. Drobný,G,SV Werder Brême,"6'4""",36,35,93,94,217,40,340,2018
 L. Caldirola,DC,SV Werder Brême,"6'2""",64,64,273,293,310,216,47,2018
 R. Bauer,DC,SV Werder Brême,"6'0""",75,69,295,305,351,219,58,2018
 A. Esswein,BU,Hertha BSC,"6'0""",91,86,341,329,382,80,56,2018
 O. Duda,MOC,Hertha BSC,"5'11""",69,69,310,354,356,98,67,2018
 J. Brekalo,MD,VfL Wolfsbourg,"5'9""",78,83,307,335,403,83,41,2018
 O. Sorg,DD,Hanovre 96,"5'9""",74,75,299,311,379,222,49,2018
 M. Schmiedebach,MDC,Hanovre 96,"5'7""",68,75,272,320,375,212,62,2018
 D. da Costa,DD,Eintracht Francfort,"6'2""",87,77,303,325,358,216,54,2018
 M. Russ,DC,Eintracht Francfort,"6'3""",32,30,252,205,206,223,52,2018
 K. Akpoguma,DC,TSG 1899 Hoffenheim,"6'4""",78,68,273,240,323,221,56,2018
 D. Opare,DD,FC Augsbourg,"5'9""",85,87,290,308,406,214,50,2018
 K. Laimer,MDC,RB Leipzig,"5'11""",73,75,314,326,364,211,58,2018
 P. Stenzel,DLD,SC Fribourg,"6'0""",65,63,295,302,328,212,53,2018
 N. Höfler,MDC,SC Fribourg,"5'11""",55,61,271,302,320,207,51,2018
 R. Gikiewicz,G,SC Fribourg,"6'3""",29,27,82,88,201,40,362,2018
 G. Jung,DC,Hambourg SV,"6'2""",59,63,271,284,307,224,56,2018
 S. Salihović,MC,Hambourg SV,"6'0""",40,38,351,392,273,187,45,2018
 J. Pohjanpalo,BU,Bayer 04 Leverkusen,"6'1""",74,75,328,282,358,51,51,2018
 E. Thommy,MG,VfB Stuttgart,"5'9""",69,79,331,357,381,100,56,2018
 A. Jóhannsson,BU,SV Werder Brême,"6'0""",68,72,323,323,343,64,60,2018
 A. Hack,DC,1. FSV Mayence 05,"6'4""",75,68,258,269,309,211,32,2018
 S. Serdar,MC,1. FSV Mayence 05,"6'0""",66,68,304,304,341,198,51,2018
 R. Quaison,MOC,1. FSV Mayence 05,"6'0""",78,79,329,341,376,166,52,2018
 K. Onisiwo,MD,1. FSV Mayence 05,"6'2""",79,76,325,333,354,130,58,2018
 William,DLD,VfL Wolfsbourg,"5'7""",76,78,254,337,382,206,39,2018
 L. Dimata,BU,VfL Wolfsbourg,"6'1""",79,79,316,263,362,58,54,2018
 K. Karaman,BU,Hanovre 96,"6'2""",71,76,336,274,359,57,54,2018
 I. Fossum,MC,Hanovre 96,"5'11""",68,74,304,349,364,177,47,2018
 E. Prib,MOC,Hanovre 96,"5'11""",74,74,324,352,367,190,45,2018
 B. Hrgota,BU,Eintracht Francfort,"6'1""",68,78,332,330,348,70,48,2018
 R. Žulj,MOC,TSG 1899 Hoffenheim,"6'2""",54,53,347,362,287,65,50,2018
 R. Khedira,DC,FC Augsbourg,"6'2""",54,54,242,264,286,216,53,2018
 J. Morávek,MOC,FC Augsbourg,"5'11""",53,63,347,353,336,156,47,2018
 A. Luthe,G,FC Augsbourg,"6'5""",50,38,77,72,227,41,350,2018
 G. Kačar,DC,FC Augsbourg,"6'1""",45,36,332,318,267,206,56,2018
 D. Kaiser,MOC,RB Leipzig,"5'7""",54,66,334,368,363,172,52,2018
 R. Koch,DC,SC Fribourg,"6'3""",65,53,234,238,289,209,44,2018
 L. Höler,BU,SC Fribourg,"6'0""",73,67,315,262,341,76,47,2018
 M. Terrazzino,MOC,SC Fribourg,"5'9""",74,76,320,346,379,82,58,2018
 B. Kapustka,MD,SC Fribourg,"5'10""",78,83,300,326,379,107,51,2018
 A. Abrashi,MDC,SC Fribourg,"5'8""",65,73,255,278,375,221,70,2018
 R. van Drongelen,DC,Hambourg SV,"6'2""",68,64,228,263,304,214,54,2018
 T. Kessler,G,1. FC Cologne,"6'6""",49,45,76,97,247,42,349,2018
 P. Olkowski,DLD,1. FC Cologne,"6'0""",79,75,299,290,363,207,63,2018
 S. Riether,DD,FC Schalke 04,"5'9""",67,67,303,306,355,214,57,2018
 B. Özcan,MOC,VfB Stuttgart,"5'11""",65,67,293,324,354,124,60,2018
 A. Maier,MOC,Hertha BSC,"6'0""",65,68,261,312,355,135,49,2018
 E. Berggreen,BU,1. FSV Mayence 05,"6'4""",55,52,306,316,289,67,51,2018
 M. Albornoz,DLG,Hanovre 96,"5'11""",68,74,306,365,363,202,49,2018
 F. Hübner,DC,Hanovre 96,"6'4""",54,54,246,189,275,213,56,2018
 J. Elez,DC,Hanovre 96,"6'2""",67,65,278,296,299,206,49,2018
 Felipe,DC,Hanovre 96,"6'4""",41,41,226,241,234,207,70,2018
 J. Hoogma,DC,TSG 1899 Hoffenheim,"6'3""",66,69,209,258,329,218,54,2018
 C. Janker,DC,FC Augsbourg,"6'1""",52,55,219,209,290,223,58,2018
 F. Giefer,G,FC Augsbourg,"6'5""",37,38,91,86,221,40,343,2018
 M. Cuisance,MOC,Borussia Mönchengladbach,"5'11""",66,77,322,379,358,161,57,2018
 T. Kleindienst,BU,SC Fribourg,"6'4""",72,64,319,273,314,85,48,2018
 A. Ignjovski,DD,SC Fribourg,"5'9""",67,73,272,313,367,219,46,2018
 J. Pollersbeck,G,Hambourg SV,"6'5""",32,24,90,97,169,49,349,2018
 S. Schipplock,BU,Hambourg SV,"6'1""",69,66,335,276,318,76,37,2018
 S. Özcan,MC,1. FC Cologne,"5'11""",65,67,286,327,339,190,49,2018
 S. Guirassy,BU,1. FC Cologne,"6'2""",74,69,308,311,337,94,51,2018
 W. McKennie,MDC,FC Schalke 04,"6'1""",67,65,302,316,336,196,48,2018
 T. Asano,AD,VfB Stuttgart,"5'8""",92,92,303,275,430,47,51,2018
 G. Holtmann,MG,1. FSV Mayence 05,"6'0""",92,92,291,291,389,147,46,2018
 C. Benschop,BU,Hanovre 96,"6'3""",66,52,314,319,292,98,58,2018
 N. Sarenren Bazee,MD,Hanovre 96,"6'0""",89,86,309,302,390,83,56,2018
 T. Tawatha,DG,Eintracht Francfort,"5'9""",78,79,275,294,377,205,49,2018
 D. Kamada,MOC,Eintracht Francfort,"5'11""",79,83,281,315,381,120,44,2018
 D. Blum,AG,Eintracht Francfort,"6'0""",87,86,307,349,383,79,50,2018
 D. Geiger,MC,TSG 1899 Hoffenheim,"5'8""",60,65,235,317,357,133,42,2018
 K. Danso,DC,FC Augsbourg,"6'3""",73,55,219,213,305,215,57,2018
 B. Schmitz,DD,RB Leipzig,"6'0""",69,68,273,307,343,209,62,2018
 A. Isak,BU,Borussia Dortmund,"6'3""",76,81,318,255,358,53,40,2018
 L. Bénes,MOC,Borussia Mönchengladbach,"5'11""",64,69,322,342,346,126,49,2018
 L. Kübler,DD,SC Fribourg,"6'0""",69,66,290,248,333,215,53,2018
 P. Klandt,G,SC Fribourg,"6'0""",40,42,75,88,245,32,338,2018
 J. Arp,BU,Hambourg SV,"6'0""",67,71,288,249,356,53,54,2018
 L. Klünter,DD,1. FC Cologne,"6'0""",85,86,280,256,371,193,47,2018
 J. Grahl,G,VfB Stuttgart,"6'4""",48,41,77,76,245,35,334,2018
 A. Barkok,MOC,Eintracht Francfort,"6'2""",70,71,295,343,340,161,53,2018
 F. Passlack,DLD,TSG 1899 Hoffenheim,"5'7""",71,77,297,335,381,198,56,2018
 A. Lookman,AD,RB Leipzig,"5'9""",84,87,298,278,393,75,54,2018
 I. Konaté,DC,RB Leipzig,"6'4""",75,74,199,211,324,208,49,2018
 J. Sancho,MG,Borussia Dortmund,"5'10""",83,86,266,317,391,96,52,2018
 D. Zagadou,DC,Borussia Dortmund,"6'5""",69,49,225,203,264,199,55,2018
 R. Oxford,DC,Borussia Mönchengladbach,"6'3""",73,72,225,248,331,203,51,2018
 G. Niedermeier,DC,SC Fribourg,"6'3""",34,33,199,161,195,216,46,2018
 J. Meffert,MDC,SC Fribourg,"6'1""",55,53,273,286,297,198,56,2018
