name,poste,Team,taille,accélération,speed,offensif,technique,mouvement,defense general,gardien general,Years
 T. Doumbia,DC,Toulouse Football Club,"6'3""",76,69,337,318,333,223,61,2017
 I. Sylla,MG,Toulouse Football Club,"5'11""",74,75,327,317,348,198,56,2017
 M. Goicoechea,G,Toulouse Football Club,"6'1""",52,47,95,96,248,65,346,2017
 Y. Musavu-King,DC,Toulouse Football Club,"6'1""",55,55,233,232,262,209,56,2017
 K. Amian Adou,DD,Toulouse Football Club,"5'10""",72,73,261,296,353,216,54,2017
 Jorginho,MD,AS Saint-Étienne,"5'7""",78,79,293,285,378,58,59,2017
 P. Polomat,DG,AS Saint-Étienne,"6'0""",79,78,259,278,345,210,60,2017
 D. Guidileye,MDC,AS Nancy Lorraine,"5'11""",70,67,188,289,343,201,58,2017
 Y. Hadji,BU,AS Nancy Lorraine,"6'0""",53,56,344,322,309,75,59,2017
 A. Robic,MOC,AS Nancy Lorraine,"5'11""",70,71,297,327,342,95,44,2017
 Y. Abdelhamid,DC,Dijon FCO,"6'3""",44,55,198,192,252,209,60,2017
 C. Varrault,DC,Dijon FCO,"6'0""",34,29,277,269,244,204,45,2017
 V. Rüfli,DG,Dijon FCO,"6'0""",74,80,288,304,350,201,49,2017
 R. Amalfitano,MOC,Dijon FCO,"5'9""",66,67,272,334,343,91,51,2017
 B. Leroy,G,Dijon FCO,"6'0""",34,34,70,76,211,42,337,2017
 A. Thébaux,G,Sporting Club de Bastia,"6'1""",48,36,62,62,270,39,332,2017
 A. Traoré,MOC,FC Girondins de Bordeaux,"5'11""",69,73,324,339,355,188,57,2017
 P. Bernardoni,G,FC Girondins de Bordeaux,"6'3""",27,31,91,98,162,43,349,2017
 R. Lemaître,DC,En Avant de Guingamp,"5'9""",55,61,311,297,319,219,57,2017
 J. Alonso,DC,LOSC,"6'1""",66,63,244,197,303,202,57,2017
 Xeka,MC,LOSC,"6'1""",62,62,269,354,294,177,34,2017
 C. Doukouré,MDC,FC Metz,"5'11""",63,65,289,280,316,206,66,2017
 I. Sarr,AD,FC Metz,"6'1""",93,90,285,308,389,88,49,2017
 F. Mollet,MOC,FC Metz,"5'9""",73,81,270,340,383,168,61,2017
 A. Diallo,DC,AS Monaco,"6'1""",69,67,236,237,310,210,41,2017
 N. Mukiele,DD,Montpellier HSC,"6'1""",79,79,255,282,347,200,57,2017
 J. Marveaux,DC,Montpellier HSC,"5'10""",53,48,266,280,303,216,45,2017
 S. Camara,BU,Montpellier HSC,"5'9""",60,60,356,311,339,148,57,2017
 J. Ligali,G,Montpellier HSC,"6'0""",42,46,83,85,232,38,340,2017
 I. Mbenza,MD,Montpellier HSC,"6'2""",81,80,314,343,364,78,50,2017
 A. Kačaniklić,MOC,FC Nantes,"5'11""",74,74,317,319,367,81,58,2017
 A. Bosetti,AD,OGC Nice,"5'7""",72,74,324,322,370,61,49,2017
 A. Hunou,MD,Stade Rennais FC,"5'9""",71,70,310,332,359,149,44,2017
 A. Kalulu,AD,Stade Rennais FC,"5'5""",90,91,303,282,433,53,46,2017
 M. Zeffane,DLD,Stade Rennais FC,"5'9""",80,80,300,292,375,192,59,2017
 M. Dreyer,G,Stade Malherbe Caen,"6'2""",55,49,81,73,248,34,341,2017
 P. Reulet,G,Stade Malherbe Caen,"5'11""",47,45,99,87,227,42,347,2017
 P. Delecroix,G,FC Lorient,"6'0""",26,29,88,92,198,39,346,2017
 P. Paye,DD,FC Lorient,"5'7""",85,82,218,246,384,210,58,2017
 A. Bamba,DD,Angers SCO,"6'0""",80,81,264,282,375,196,50,2017
 J. Pi,MC,Toulouse Football Club,"5'11""",68,66,284,313,349,182,55,2017
 M. Chrétien,DC,AS Nancy Lorraine,"5'10""",67,70,256,271,329,209,58,2017
 M. Dalé,BU,AS Nancy Lorraine,"6'2""",65,64,310,279,327,37,61,2017
 V. Muratori,DG,AS Nancy Lorraine,"5'11""",73,67,228,252,338,209,52,2017
 J. Marié,MDC,Dijon FCO,"5'10""",67,68,232,285,341,210,56,2017
 A. Lang,DC,Dijon FCO,"6'2""",68,63,239,217,316,210,53,2017
 D. Bahamboula,MOC,Dijon FCO,"6'1""",75,73,298,329,352,131,55,2017
 G. Danic,MOC,Sporting Club de Bastia,"5'9""",61,63,316,347,340,81,51,2017
 F. Boulaya,MOC,Sporting Club de Bastia,"5'11""",75,72,293,322,346,113,52,2017
 V. Jovanovic,DC,FC Girondins de Bordeaux,"6'2""",57,64,282,251,291,200,45,2017
 T. Pellenard,DG,FC Girondins de Bordeaux,"6'0""",68,72,254,256,322,207,54,2017
 Y. Bissouma,MOC,LOSC,"5'11""",78,82,258,292,381,176,48,2017
 J. Rivierez,DC,FC Metz,"6'0""",67,68,243,228,318,197,67,2017
 J. Ikoné,AD,Montpellier HSC,"5'9""",87,88,260,280,402,93,52,2017
 J. Iloki,MD,FC Nantes,"5'8""",80,82,266,287,383,82,47,2017
 W. Moimbé,DLG,FC Nantes,"5'8""",73,72,264,271,372,199,56,2017
 S. Pouplin,G,OGC Nice,"6'2""",30,32,89,84,183,35,345,2017
 S. Prcić,MOC,Stade Rennais FC,"6'0""",65,65,311,361,330,170,59,2017
 W. Saïd,AG,Stade Rennais FC,"5'7""",80,76,321,279,380,48,58,2017
 F. Tait,MOC,Angers SCO,"5'9""",73,76,283,285,347,92,58,2017
 M. Pavlović,DC,Angers SCO,"6'4""",33,40,250,204,202,200,54,2017
 J. Bamba,MG,Angers SCO,"5'9""",81,83,304,288,378,112,61,2017
 P. Ninkov,MDC,Toulouse Football Club,"5'11""",64,55,318,324,329,193,62,2017
 O. Edouard,BU,Toulouse Football Club,"6'2""",78,79,312,305,361,118,50,2017
 J. Moulin,G,AS Saint-Étienne,"6'1""",52,51,90,96,264,42,341,2017
 M. Diagne,DC,AS Nancy Lorraine,"6'2""",79,64,222,206,309,200,40,2017
 V. Marchetti,MG,AS Nancy Lorraine,"5'11""",72,69,317,324,336,204,56,2017
 J. Bela,MD,Dijon FCO,"5'8""",86,89,277,302,406,89,60,2017
 M. Arambarri,MC,FC Girondins de Bordeaux,"5'9""",63,61,281,304,320,187,55,2017
 B. Sankoh,DC,En Avant de Guingamp,"5'11""",63,67,233,249,305,218,51,2017
 M. Maignan,G,LOSC,"6'3""",43,44,97,95,245,48,331,2017
 Gabriel,DC,LOSC,"6'3""",64,68,207,200,290,201,50,2017
 M. Gorgelin,G,Olympique Lyonnais,"6'2""",50,50,57,78,250,44,326,2017
 H. Aouar,MOC,Olympique Lyonnais,"5'9""",77,75,283,313,350,133,48,2017
 K. Lejeune,MG,FC Metz,"5'11""",67,66,282,336,331,123,60,2017
 M. Deplagne,DC,Montpellier HSC,"6'0""",59,61,236,237,289,214,51,2017
 C. Mongongu,DC,Montpellier HSC,"6'2""",53,52,250,236,286,193,53,2017
 A. Touré,DC,FC Nantes,"6'1""",41,42,249,279,190,201,48,2017
 A. Walongwa,DC,FC Nantes,"6'0""",59,69,187,192,296,200,67,2017
 R. M'Bolhi,G,Stade Rennais FC,"6'3""",41,57,94,94,284,33,324,2017
 J. Leborgne,MD,Stade Malherbe Caen,"5'8""",73,71,312,332,347,188,51,2017
 C. Alhadhur,DD,Stade Malherbe Caen,"5'8""",67,66,241,255,357,210,58,2017
 A. Leya Iseka,BU,Olympique de Marseille,"6'0""",76,77,306,273,345,54,65,2017
 S. Khaoui,MOC,Olympique de Marseille,"5'11""",73,70,261,354,339,107,60,2017
 P. Martinez,DG,Angers SCO,"6'0""",71,71,267,258,347,200,68,2017
 N. Pépé,AG,Angers SCO,"5'10""",82,86,225,318,406,43,50,2017
 D. Nwakaeme,BU,Angers SCO,"6'2""",72,67,263,257,340,102,42,2017
 M. Jean Tahrat,DC,Angers SCO,"6'4""",64,65,209,225,292,198,53,2017
 D. Lukebakio,MG,Toulouse Football Club,"6'2""",78,83,269,311,385,56,53,2017
 C. Michelin,DLD,Toulouse Football Club,"5'10""",68,68,262,295,327,197,59,2017
 M. Vidal,G,Toulouse Football Club,"6'0""",32,38,86,84,242,41,337,2017
 E. Cabaco,DC,AS Nancy Lorraine,"6'1""",64,68,205,219,290,209,51,2017
 Y. Rivière,BU,Dijon FCO,"6'1""",49,52,290,268,284,40,49,2017
 L. Badiashile,G,AS Monaco,"6'1""",42,32,97,114,203,41,334,2017
 A. Rafetraniaina,MDC,OGC Nice,"5'9""",75,75,253,265,369,190,66,2017
 A. Diakhaby,BU,Stade Rennais FC,"6'0""",73,73,304,271,325,48,44,2017
 D. Poha,DLD,Stade Rennais FC,"5'8""",75,79,287,293,360,191,51,2017
 G. Bourillon,MDC,Angers SCO,"6'2""",42,39,263,280,226,201,50,2017
 A. Maisonnial,G,AS Saint-Étienne,"6'2""",63,62,93,90,271,50,330,2017
 S. N'Guessan,MC,AS Nancy Lorraine,"5'5""",62,57,232,286,326,180,42,2017
 L. Coulibaly,MC,Sporting Club de Bastia,"5'9""",78,74,278,289,366,173,49,2017
 J. Placide,G,En Avant de Guingamp,"5'11""",56,53,85,81,253,36,312,2017
 G. Perrin,MD,Olympique Lyonnais,"5'7""",78,78,298,296,374,92,50,2017
 T. Vion,BU,FC Metz,"6'0""",66,64,276,264,304,59,53,2017
 K. N'Doram,DC,AS Monaco,"6'0""",55,58,216,211,275,206,58,2017
 E. Kwateng,DC,FC Nantes,"6'0""",67,73,261,251,326,206,64,2017
 J. Makengo,MC,Stade Malherbe Caen,"5'10""",65,68,321,326,312,194,43,2017
 B. Samba,G,Olympique de Marseille,"6'1""",57,43,78,82,261,35,313,2017
 F. Doré,BU,Angers SCO,"6'4""",76,69,302,272,308,63,45,2017
 A. Nordin,AG,AS Saint-Étienne,"5'7""",78,75,288,288,352,86,56,2017
 A. Belmonte,MC,Dijon FCO,"6'1""",68,53,262,311,303,136,64,2017
 R. Maulun,MOC,FC Girondins de Bordeaux,"5'9""",69,66,266,297,332,145,55,2017
 D. Mancini,MC,FC Girondins de Bordeaux,"5'8""",69,73,237,293,346,175,57,2017
 Z. Youssouf,MC,FC Girondins de Bordeaux,"5'10""",71,73,265,311,347,177,55,2017
 J. Correia,DD,En Avant de Guingamp,"5'9""",63,65,244,250,326,200,53,2017
 G. Hein,MOC,FC Metz,"5'7""",73,71,256,311,370,129,49,2017
 V. Thill,MOC,FC Metz,"5'9""",77,76,249,309,380,38,49,2017
 A. Thiam,MDC,AS Monaco,"5'11""",62,64,263,300,312,201,54,2017
 V. Marcel,MC,OGC Nice,"5'11""",67,71,311,305,338,187,50,2017
 P. Burner,DD,OGC Nice,"5'7""",69,70,256,247,332,190,59,2017
 G. Lloris,DC,OGC Nice,"6'3""",53,50,202,183,241,201,59,2017
 L. Callegari,MC,Paris Saint-Germain,"5'9""",68,64,275,291,344,174,49,2017
 B. Kamara,DC,Olympique de Marseille,"5'10""",66,63,233,247,318,185,45,2017
 I. Sangaré,MDC,Toulouse Football Club,"6'3""",55,68,256,265,290,183,44,2017
 L. Puyo,MG,AS Nancy Lorraine,"6'0""",65,65,297,337,343,159,57,2017
 A. Busin,AD,AS Nancy Lorraine,"5'9""",76,75,278,280,358,99,52,2017
 F. Maouassa,DG,AS Nancy Lorraine,"5'7""",76,74,233,229,359,189,42,2017
 K. Coulibaly,MG,AS Nancy Lorraine,"6'0""",76,77,277,280,343,134,52,2017
 O. Haddadi,DC,Dijon FCO,"6'2""",58,68,246,237,294,212,49,2017
 G. Acheampong,BU,Sporting Club de Bastia,"5'11""",81,76,262,257,356,54,51,2017
 T. Vincensini,G,Sporting Club de Bastia,"6'0""",59,54,89,92,266,42,306,2017
 Y. Kaabouni,MOC,FC Girondins de Bordeaux,"5'10""",74,68,278,309,351,148,55,2017
 J. Romil,BU,FC Girondins de Bordeaux,"6'1""",75,76,265,259,336,47,52,2017
 J. Butez,G,LOSC,"6'3""",40,49,92,80,234,36,318,2017
 J. Gaspar,DLD,Olympique Lyonnais,"5'8""",81,84,258,249,392,170,51,2017
 L. Mocio,G,Olympique Lyonnais,"6'6""",36,41,102,90,210,50,313,2017
 M. D'Arpino,MOC,Olympique Lyonnais,"5'9""",69,68,279,312,347,159,40,2017
 M. Udol,DC,FC Metz,"5'10""",75,73,198,216,340,209,58,2017
 C. Tirard,MG,AS Monaco,"5'9""",76,73,292,294,351,86,55,2017
 T. Muyumba Nkita,MC,AS Monaco,"5'5""",63,64,255,275,329,182,43,2017
 M. Poaty,DG,Montpellier HSC,"5'10""",82,83,242,236,371,182,55,2017
 B. Srarfi,AD,OGC Nice,"5'9""",75,75,272,298,311,76,46,2017
 R. Descamps,G,Paris Saint-Germain,"6'4""",26,33,60,61,173,28,309,2017
 A. Georgen,DD,Paris Saint-Germain,"5'8""",77,78,268,256,365,186,49,2017
 Y. Demoncy,MDC,Paris Saint-Germain,"5'11""",68,70,247,278,329,181,52,2017
 F. Ballo Touré,DG,Paris Saint-Germain,"5'10""",81,85,238,266,372,181,54,2017
 J. Gélin,DC,Stade Rennais FC,"6'0""",66,63,214,244,309,192,52,2017
 A. Claude-Maurice,MOC,FC Lorient,"5'10""",86,87,270,284,377,120,68,2017
 M. Serin,MD,Angers SCO,"5'7""",69,74,282,311,343,84,52,2017
 Q. Depehi,BU,Toulouse Football Club,"5'11""",78,77,268,230,348,61,43,2017
 T. Badila,DG,AS Nancy Lorraine,"5'11""",81,76,224,218,331,196,41,2017
 J. Mateta,BU,Olympique Lyonnais,"6'4""",66,65,274,207,281,69,47,2017
 M. Maolida,BU,Olympique Lyonnais,"5'11""",73,75,258,258,353,56,47,2017
 A. Larriere,MOC,FC Metz,"5'11""",64,66,280,312,323,160,46,2017
 S. Sy,G,AS Monaco,"6'4""",48,59,94,88,243,58,303,2017
 A. Bongiovanni,MOC,AS Monaco,"5'7""",62,59,297,297,313,147,40,2017
 D. Mills,AD,AS Monaco,"5'9""",79,76,280,266,360,86,47,2017
 M. NDiaye,DG,Montpellier HSC,"5'9""",67,64,298,305,328,187,50,2017
 D. Bertaud,G,Montpellier HSC,"5'11""",55,48,95,91,257,57,302,2017
 A. Alégué,MD,FC Nantes,"5'9""",70,72,279,277,332,78,63,2017
 H. M'Laab,MOC,FC Nantes,"5'10""",67,69,267,319,330,121,55,2017
 R. Perraud,MOC,OGC Nice,"5'8""",64,63,283,315,339,155,47,2017
 R. Pereira de Sa,MG,Paris Saint-Germain,"5'10""",75,77,301,290,354,159,61,2017
 E. Koffi,DC,FC Lorient,"5'10""",78,78,274,281,356,188,47,2017
 A. Rabillard,BU,Olympique de Marseille,"5'10""",56,55,310,269,301,56,56,2017
 R. Pierre-Gabriel,DD,AS Saint-Étienne,"5'10""",71,70,237,242,337,176,47,2017
 H. Keyta,AD,AS Saint-Étienne,"6'1""",76,84,287,276,321,83,62,2017
 M. Dembélé,BU,AS Nancy Lorraine,"6'0""",76,75,272,232,332,46,58,2017
 A. Keita,MDC,Sporting Club de Bastia,"5'9""",71,64,241,258,326,170,54,2017
 O. Verdon,DC,FC Girondins de Bordeaux,"6'3""",63,58,194,171,255,186,54,2017
 D. Oberhauser,G,FC Metz,"6'2""",41,47,76,87,230,33,298,2017
 V. Selimovic,DC,FC Metz,"6'3""",52,50,189,165,244,179,45,2017
 F. Antonucci,MOC,AS Monaco,"5'8""",67,65,264,307,322,118,51,2017
 Q. N'Gakoutou,BU,AS Monaco,"5'10""",70,73,263,246,342,44,55,2017
 P. Fito,DC,Montpellier HSC,"5'9""",65,62,257,268,329,187,54,2017
 B. Constant,BU,OGC Nice,"6'0""",79,67,256,242,334,63,57,2017
 A. Bernede,MOC,Paris Saint-Germain,"5'10""",71,68,265,301,320,132,56,2017
 E. Gertmonas,G,Stade Rennais FC,"6'4""",53,49,93,93,239,54,300,2017
 N. Janvier,MOC,Stade Rennais FC,"5'7""",64,64,276,281,353,136,42,2017
 J. Lea Siliki,BU,Stade Rennais FC,"6'0""",64,68,310,290,307,77,57,2017
 M. Mara,BU,FC Lorient,"5'7""",73,74,257,239,370,55,50,2017
 P. Hamel,BU,FC Lorient,"6'0""",51,61,274,223,288,59,64,2017
 I. Conté,DC,FC Lorient,"6'3""",59,68,188,183,293,179,57,2017
 R. Touzet,DC,Angers SCO,"5'11""",64,69,200,193,322,185,47,2017
 Q. Boisgard,MOC,Toulouse Football Club,"6'0""",69,72,274,298,301,135,42,2017
 G. Sarrabayrouse,MDC,Dijon FCO,"5'11""",63,66,242,278,329,183,41,2017
 T. Guivarch,G,En Avant de Guingamp,"6'5""",47,50,74,100,279,33,294,2017
 S. Martinet,BU,En Avant de Guingamp,"5'9""",60,60,286,221,313,54,56,2017
 F. Diabaté,AD,En Avant de Guingamp,"5'9""",73,74,292,246,360,49,47,2017
 A. Mané,DC,En Avant de Guingamp,"6'2""",58,65,251,266,292,191,48,2017
 Y. Koné,DG,LOSC,"5'9""",74,73,211,252,350,176,61,2017
 M. Terrier,AG,LOSC,"6'0""",74,77,260,269,325,85,43,2017
 H. Mendyl,DG,LOSC,"5'10""",77,80,209,206,338,182,57,2017
 D. Mboumbouni,DC,Olympique Lyonnais,"6'0""",55,55,207,191,290,164,63,2017
 A. Dzabana,MOC,Olympique Lyonnais,"5'8""",80,81,267,277,380,47,47,2017
 C. Philipps,DC,FC Metz,"6'0""",54,56,193,187,277,192,52,2017
 M. Seydi,MD,FC Metz,"5'10""",80,76,249,272,340,71,68,2017
 Y. Maziz,MG,FC Metz,"5'9""",65,64,251,300,308,119,50,2017
 C. Lina,DC,AS Monaco,"5'11""",52,52,251,254,267,184,69,2017
 B. Passi,DC,Montpellier HSC,"6'2""",65,69,259,256,294,175,48,2017
 Q. Braat,G,FC Nantes,"6'4""",31,22,70,61,155,31,305,2017
 A. Olliero,G,FC Nantes,"6'4""",45,47,94,94,225,49,296,2017
 N. Gandi,AD,FC Nantes,"6'2""",69,74,253,276,315,93,44,2017
 R. Kolo-Muani,BU,FC Nantes,"6'2""",73,73,248,240,326,56,49,2017
 N. Diallo,DG,Stade Rennais FC,"5'10""",78,77,205,236,366,186,41,2017
 A. Leroyer,DD,Stade Rennais FC,"5'9""",74,73,216,221,346,186,46,2017
 C. Opéri,MG,Stade Malherbe Caen,"6'0""",75,71,255,270,309,118,61,2017
 I. Ben Khemis,MG,FC Lorient,"5'9""",71,72,265,298,341,149,55,2017
 A. Lavenant,DC,FC Lorient,"6'1""",64,64,208,180,300,182,41,2017
 B. Mazikou,DG,FC Lorient,"5'8""",70,71,221,214,340,181,52,2017
 F. Escales,G,Olympique de Marseille,"6'0""",33,19,86,83,167,27,302,2017
 J. Porsan-Clemente,BU,Olympique de Marseille,"5'10""",64,63,284,254,320,61,54,2017
 B. Nlaté,DC,Olympique de Marseille,"6'1""",78,74,175,158,298,180,53,2017
 A. Mandrea,G,Angers SCO,"6'1""",49,41,89,87,237,56,292,2017
 A. Laïdouni,DD,Angers SCO,"6'0""",69,69,213,221,327,183,61,2017
 J. Sebban,MC,Toulouse Football Club,"5'9""",62,66,253,279,315,168,46,2017
 B. Allain,G,Dijon FCO,"6'1""",30,25,94,101,172,46,297,2017
 A. Zeka,AG,LOSC,"6'0""",65,63,263,265,292,81,52,2017
 D. Dufrenne,G,FC Metz,"6'3""",24,31,55,77,154,32,295,2017
 G. Lemouya,MDC,FC Metz,"5'10""",60,60,243,264,294,170,41,2017
 T. Bouriaud,MDC,FC Nantes,"5'9""",64,68,220,266,326,178,45,2017
 E. Youan,BU,FC Nantes,"5'11""",73,79,267,222,351,54,59,2017
 A. Lamonge,G,FC Lorient,"6'0""",31,18,74,78,166,23,299,2017
 M. Samad,AD,Olympique de Marseille,"5'8""",68,72,280,278,361,90,50,2017
 A. Sané,DG,Olympique de Marseille,"5'9""",74,72,210,171,313,187,48,2017
 N. Bostan,G,Toulouse Football Club,"6'0""",44,39,61,63,201,36,300,2017
 V. Rosier,DD,Dijon FCO,"5'9""",72,74,198,223,323,185,50,2017
 J. Livolant,MDC,En Avant de Guingamp,"5'9""",69,67,247,270,308,177,40,2017
 C. Arcus,DC,LOSC,"5'10""",60,64,206,197,300,189,50,2017
 C. Martins Pereira,MD,Olympique Lyonnais,"6'2""",69,62,273,261,309,152,45,2017
 I. Hemans,DG,Olympique Lyonnais,"5'9""",79,78,224,254,382,170,49,2017
 N. Basin,DG,FC Metz,"5'7""",79,78,193,239,381,171,51,2017
 Y. Andzouana,MD,AS Monaco,"5'10""",68,69,259,261,313,97,39,2017
 K. Sanson,MD,Montpellier HSC,"5'9""",64,70,300,297,340,159,44,2017
 A. Llovet,AD,Montpellier HSC,"5'8""",70,72,287,264,362,55,57,2017
 L. Deschateaux,G,Stade Malherbe Caen,"6'0""",49,44,86,82,240,47,289,2017
 V. Voisin,DC,Stade Malherbe Caen,"5'11""",67,68,233,264,315,188,47,2017
 M. Guendouzi,MC,FC Lorient,"5'11""",61,66,250,276,306,159,49,2017
 J. Dacosta,DD,Olympique de Marseille,"5'10""",68,62,215,197,297,182,43,2017
 K. Rocha Santos,MOC,AS Saint-Étienne,"5'8""",68,72,277,302,337,132,44,2017
 Y. Mabella,BU,AS Nancy Lorraine,"6'0""",68,70,238,211,308,49,53,2017
 A. Bassi,MC,AS Nancy Lorraine,"5'9""",69,62,251,267,313,155,48,2017
 I. Diallo,DG,Sporting Club de Bastia,"5'10""",62,66,212,211,304,172,48,2017
 O. Mamoun,MDC,Angers SCO,"6'1""",54,60,242,266,275,160,47,2017
 A. Menay,G,AS Nancy Lorraine,"6'1""",47,43,111,108,246,48,274,2017
 V. Mouangue,DG,En Avant de Guingamp,"5'8""",72,75,191,204,355,177,37,2017
 A. Coulibaly,MD,FC Nantes,"5'7""",71,73,244,263,328,56,46,2017
 A. Ranieri,MD,OGC Nice,"5'5""",55,55,251,262,287,89,42,2017
 A. Edgar,MDC,Sporting Club de Bastia,"5'11""",61,63,256,258,307,159,36,2017
 R. Cagnon,G,Stade Rennais FC,"6'3""",20,31,62,78,147,35,277,2017
 H. Maïga,DC,AS Saint-Étienne,"5'11""",68,66,232,225,284,165,51,2017
 J. Benhaim,DC,Sporting Club de Bastia,"5'11""",51,55,197,181,259,187,51,2017
 D. Grange,G,Olympique Lyonnais,"6'0""",21,31,64,71,153,24,275,2017
 P. Puel,MOC,OGC Nice,"5'10""",60,58,229,232,292,60,48,2017
 Neymar,MOC,Paris Saint-Germain,"5'9""",90,94,390,432,450,78,59,2018
 E. Cavani,BU,Paris Saint-Germain,"6'1""",78,75,407,365,384,96,53,2018
 Thiago Silva,DC,Paris Saint-Germain,"6'0""",73,70,320,354,368,262,45,2018
 M. Verratti,MC,Paris Saint-Germain,"5'5""",62,69,341,404,399,239,64,2018
 Falcao,BU,AS Monaco,"5'10""",66,73,394,368,386,77,43,2018
 A. Lopes,G,Olympique Lyonnais,"6'0""",64,63,98,96,340,41,408,2018
 N. Fekir,MOC,Olympique Lyonnais,"5'8""",81,80,372,413,416,85,61,2018
 D. Subašić,G,AS Monaco,"6'3""",54,51,71,142,265,42,409,2018
 K. Glik,DC,AS Monaco,"6'3""",58,53,221,230,279,252,47,2018
 Fabinho,MDC,AS Monaco,"6'2""",75,73,332,349,368,253,47,2018
 Marquinhos,DC,Paris Saint-Germain,"6'0""",76,75,297,300,369,260,47,2018
 K. Mbappé,AT,Paris Saint-Germain,"5'10""",93,92,386,378,425,125,42,2018
 A. Di María,MOC,Paris Saint-Germain,"5'11""",86,86,364,398,423,149,51,2018
 J. Draxler,MOC,Paris Saint-Germain,"6'2""",79,76,393,409,392,142,50,2018
 D. Payet,MOC,Olympique de Marseille,"5'9""",72,75,381,427,381,104,61,2018
 S. Ruffier,G,AS Saint-Étienne,"6'2""",50,45,80,90,279,34,410,2018
 T. Lemar,MOC,AS Monaco,"5'7""",84,86,369,408,419,185,60,2018
 M. Balotelli,BU,OGC Nice,"6'2""",82,78,375,388,349,58,12,2018
 Dani Alves,DLD,Paris Saint-Germain,"5'8""",83,79,367,401,411,233,38,2018
 J. Pastore,MOC,Paris Saint-Germain,"6'2""",72,69,378,408,361,159,51,2018
 F. Thauvin,MOC,Olympique de Marseille,"5'10""",79,88,388,402,403,89,52,2018
 Malcom,MOC,FC Girondins de Bordeaux,"5'7""",81,86,362,401,425,61,53,2018
 João Moutinho,MC,AS Monaco,"5'7""",65,73,381,406,376,208,69,2018
 J. Seri,MC,OGC Nice,"5'6""",77,82,334,406,405,217,58,2018
 A. Rabiot,MC,Paris Saint-Germain,"6'4""",70,73,373,380,352,223,52,2018
 S. Mandanda,G,Olympique de Marseille,"6'1""",43,53,90,85,263,38,397,2018
 Luiz Gustavo,MDC,Olympique de Marseille,"6'2""",64,65,316,320,337,245,52,2018
 Marcelo,DC,Olympique Lyonnais,"6'3""",62,59,280,279,291,238,62,2018
 M. Depay,MD,Olympique Lyonnais,"5'9""",87,89,361,406,408,75,50,2018
 K. Baldé,MD,AS Monaco,"5'11""",92,93,357,358,421,74,56,2018
 T. Meunier,DLD,Paris Saint-Germain,"6'3""",80,72,389,365,343,242,51,2018
 A. Rami,DC,Olympique de Marseille,"6'3""",67,57,269,290,307,238,21,2018
 M. Sanson,MC,Olympique de Marseille,"5'11""",75,77,376,388,383,217,56,2018
 L. Perrin,DC,AS Saint-Étienne,"5'11""",63,62,319,322,336,250,50,2018
 B. Costil,G,FC Girondins de Bordeaux,"6'2""",53,49,87,81,261,41,398,2018
 Mariano,BU,Olympique Lyonnais,"5'10""",83,81,351,349,399,112,55,2018
 Jemerson,DC,AS Monaco,"6'0""",65,68,253,229,336,241,54,2018
 S. Jovetić,AT,AS Monaco,"6'0""",78,75,384,390,378,88,40,2018
 B. Lecomte,G,Montpellier HSC,"6'1""",40,44,61,94,221,34,397,2018
 Dante,DC,OGC Nice,"6'2""",43,42,307,317,276,244,51,2018
 A. Pléa,BU,OGC Nice,"5'11""",83,81,388,375,393,110,69,2018
 A. Areola,G,Paris Saint-Germain,"6'5""",52,54,110,98,293,49,389,2018
 L. Diarra,MDC,Paris Saint-Germain,"5'9""",74,77,273,329,396,234,51,2018
 P. Kimpembe,DC,Paris Saint-Germain,"6'2""",75,72,265,298,354,243,53,2018
 K. Trapp,G,Paris Saint-Germain,"6'2""",52,45,74,72,255,34,395,2018
 B. Traoré,MOC,Olympique Lyonnais,"5'11""",90,85,349,388,409,104,50,2018
 D. Sidibé,DLD,AS Monaco,"6'0""",80,77,337,370,366,232,54,2018
 Rony Lopes,MOC,AS Monaco,"5'9""",76,83,328,381,403,85,56,2018
 Y. Tielemans,MC,AS Monaco,"5'9""",53,52,364,395,323,205,50,2018
 C. Tătăruşanu,G,FC Nantes,"6'5""",47,50,91,94,272,43,390,2018
 Diego Carlos,DC,FC Nantes,"6'1""",68,72,245,304,335,233,49,2018
 L. Kurzawa,DG,Paris Saint-Germain,"6'0""",74,81,367,354,387,229,55,2018
 H. Ben Arfa,MOC,Paris Saint-Germain,"5'10""",73,77,336,389,381,74,54,2018
 V. Germain,BU,Olympique de Marseille,"5'11""",77,75,384,369,398,61,55,2018
 K. Toko-Ekambi,BU,Angers SCO,"6'0""",77,82,370,341,392,45,56,2018
 Y. M'Vila,MDC,AS Saint-Étienne,"6'0""",72,79,318,365,365,220,60,2018
 J. Briand,BU,En Avant de Guingamp,"5'11""",78,71,387,345,370,130,41,2018
 V. Enyeama,G,LOSC,"6'0""",53,49,89,134,291,35,381,2018
 Rafael,DD,Olympique Lyonnais,"5'8""",78,84,330,352,402,229,47,2018
 L. Tousart,DC,Olympique Lyonnais,"6'1""",70,70,296,293,348,232,67,2018
 K. Tete,DD,Olympique Lyonnais,"5'11""",81,74,299,287,368,245,51,2018
 V. Rongier,MC,FC Nantes,"5'8""",55,69,322,378,367,229,49,2018
 E. Sala,BU,FC Nantes,"6'2""",69,57,360,320,322,149,41,2018
 W. Cyprien,MC,OGC Nice,"5'11""",78,77,353,394,380,214,57,2018
